X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC
20275.3438,36569.9883,43209,B02,AUTOBACS
8313.820502,33347.0801,25329,B02,NUTRADE LOGISTICS CTR
29031.4838,32637.6879,40029,B06,SHELL KIOSK
43259.669,39340.31201,98129,B10,
29694.151,34246.7507,50189,B13,OPP PUBLIC MANS
22076.3105,32048.6832,19079,B05,BEF DOVER CT PREP SCH
30645.5413,39475.6851,54439,B03,BLK 549
8804.064099,33594.9968,24519,B02,OPP TUAS FIRE STN
38845.7442,38797.3668,75311,B03,TAMPINES DORMITORY
17215.8809,33720.5613,20241,B02,OPP BLK 51
22124.18839,47113.90681,46311,B02,BLK 18
38422.0003,35042.1724,84401,B04,OPP BLK 550
30957.19586,41377.95778,55109,B35,
31240.92385,41300.57588,67019,B33,
38895.0883,35595.8199,84601,B21,OPP BLK 738
32054.8829,35039.2143,61019,B04,OPP BLK 101
29813.4227,34219.7525,50191,NIL,BEF BALESTIER PLAZA
20018.59005,40041.2113,44021,B27,OPP BT PANJANG STN
40550.3823,39415.4658,77029,B14,BLK 571
20990.206,30945.0429,16191,B02,OPP NUS FAC OF ARCHITECT
19690.4842,32576.0252,20299,B14,OPP TANGLIN SEC SCH
18789.7022,42731.491,45421,B03,OPP BLK 666
28855.5641,40349.7932,55169,B03,MKT/FC
29573.7148,45037.7898,59469,B02,BLK 419
8390.092603,34170.0757,25179,B06,SEW-EURODRIVE
32415.6203,36156.0073,62101,B10,BEF UPP S'GOON RD
32702.8087,31046.2413,90031,B08,TG RIA CONDO
42552.6313,38187.9293,98089,B38,BEF JLN BATALONG
28836.4782,28319.7052,5649,B01,OPP CUSTOMS PORT BR HQ
37041.76621,34101.95811,83381,B01,
18470.2522,36580.5686,43381,B03,BLK 102
22057.3997,29852.2942,16021,B19,OPP GLORIA MAN
32650.2015,40835.0686,67069,B23,BEF JLN SELASEH
35256.452,41748.811,67249,B07,BLK 259C
36574.27375,44646.88064,65139,B28,PUNGGOL ROAD END
12792.75139,34271.94331,22169,B02,OPP JOO ANN EATING HOUSE
24319.9974,32037.7571,11439,B08,BLK 92
21781.715,46267.4986,46569,B03,BLK 178
17491.76201,35211.09299,28431,B134,BLK 134
28241.9745,45691.7842,59072,B12,NORTHPOINT SHOP CTR
24443.6725,48960.4892,47189,B03,PRINT N ETCH PCB
35467.2251,39371.2765,64321,B08,BLK 350
40706.64068,37633.86549,76209,B06,BLK 233
34342.1159,32698.4906,81141,B08,VERSAILLES CONDO
7075.5089,35781.0119,25249,B46,AFT TUAS WEST RD
19331.1455,34269.4384,28021,B01,AFT TOH TUCK AVE
7783.836299,35111.4955,25229,B42,CARNAUD METALBOX
37311.697,32027.9246,92211,B04,CHIJ KATONG CON (SEC)
29044.8522,30655.3068,13109,B05,UE SQ
35676.3701,41873.6444,65069,B14,BLK 190C
40014.9471,40016.5072,77071,B03,BLK 633
18428.0802,42500.946,45389,B03,BLK 619
40460.4366,39535.5337,77141,B03,BLK 519
31121.15897,36915.91055,66029,B08,ST GABRIEL'S PR SCH
29707.85725,29383.83567,3041,B01,OPP PWC BLDG
14170.4021,36846.4282,21389,B02,OPP ST. JOSEPH'S HOME
29749.0553,41553.8816,55059,B41,ST ELECTRONICS
34870.3257,34196.88799,71219,B08,
30850.3661,32283.7891,7331,B01,AFT KING GEORGE'S AVE
15813.3201,35576.3614,21671,B01,BLK 331
9325.344298,32105.4909,24389,B01,OPP WATT \& AKKERMANS
21937.9824,32654.9746,19039,B08,DOVER STN
36477.7519,32055.4238,92271,B02,BEF GRAND HOTEL
33911.85974,35006.42385,70149,B12,MACPHERSON GREEN CONDO
19425.9158,43194.6051,45069,B18,MANDAI EST
26995.5295,48189.9793,58499,NIL,BLK 506A
34503.007,39460.1196,64389,B05,BLK 522
31599.0942,32943.5583,60051,B02,OPP KALLANG PL
40347.7889,33161.6473,94041,B13,OPP FAIRVIEW CT
31384.4086,39250.9342,54519,B02,OPP BLK 5023
19127.6907,43328.6096,49131,B08,TAN CHIANG BROS MARBLE
20494.0057,38233.3636,43279,B01,OPP GLENDALE PK CONDO
20910.6305,32668.9369,17151,B11,BLK 410
32186.18858,41252.77574,67651,B04,BEF SENGKANG WEST RD
33170.8583,34602.7489,70039,B12,ALJUNIED PK
38770.7436,36676.5355,75249,B03,TEMASEK POLY WEST G
35075.4483,35711.4043,71031,B07,OPP GORDON WAREHSE BLDG
31468.9739,32092.2142,1341,B01,SOUTHBANK
26244.28995,30435.60099,10279,B06,TANGLIN VIEW
16557.8729,36857.039,28499,B10,JURONG POLYCLINIC
31163.2402,34093.12892,60251,NIL,BLK 15
32813.8279,39356.9166,64101,B15,OPP GRACEHAVEN S ARMY
12903.2036,35241.4982,22541,B36,BLK 655
21606.32169,46268.80801,46571,B06,OPP BLK 154
22370.7533,33111.6312,12149,B02,HENERY PK APTS
38667.86,32860.6087,93081,B03,OPP CHIANG CT
12938.1824,36098.136,22351,B06,OPP BLK 717
35554.3585,39734.1093,64061,B35,OPP S'GOON SEC SCH
37841.13323,33344.32018,83249,B08,AFT FIDELIO ST
18276.6865,42747.1797,45401,B07,BLK 681
28102.0903,46748.5882,59229,B04,AFT LP 47
13173.1748,35547.5778,22519,B03,BLK 608
26393.3372,47713.0521,58259,B05,OPP SUN PLAZA
31712.1943,33389.8886,60021,B03,CHUBB S'PORE
23499.41232,34209.20975,11341,B04,GARLICK VILLE
19941.6697,43689.6766,45189,B29,MANDAI CD TRG VILLAGE
9033.757502,32263.2453,24669,B18,AFT GE KEPPEL ENERGY
12749.936,33709.6296,22151,B01,HITACHI
32397.8457,37269.7109,66379,B04,BLK 206
19391.7932,44839.5573,45119,B26,KRANJI WAR MEMORIAL
24238.91394,30968.04475,11041,B05,AFT C'WEALTH DR
29848.59001,31125.54299,4189,B05,MANULIFE CENTRE
34465.2337,41795.3307,67391,NIL,OPP BLK 325 CP
12918.6759,36552.4493,27349,B01,BLK 745
42871.4487,38316.3783,97109,B40,AFT JLN MARIAM
20873.8407,36212.8669,42181,B07,GRAND CHATEAU
8588.732097,33505.1934,25209,B01,GN PACKAGING IND
28030.6956,29920.379,6071,B05,BLK 2B
26645.8036,47637.9563,58249,B01,BLK 309
20436.6475,35750.7305,42219,B03,OPP HIGHGATE CONDO
23547.6747,45476.6913,46981,B13,BLK 541
25169.60846,28363.65195,14491,B03,OPP TELOK BLANGAH MKT/FC
19288.2617,42177.6796,45049,B14,OPP YEW TEE IND EST BLK 1
40774.53755,37660.2359,76201,B05,BLK 423
32356.5859,38349.3648,66141,B02,BEF YIO CHU KANG RD
12746.6497,40049.9524,31071,B37,AFT CHINESE CEMY PATH 11
19401.6773,43227.1843,45061,B17,OPP MANDAI EST
22769.5911,28935.2618,15211,B11,OPP PASIR VIEW PK
20310.0541,40053.582,45008,NIL,BT PANJANG INT (BUS STOP NEAR LRT)
24883.2534,29342.3573,14211,B05,ISS IN'TL SCH
31772.5052,29101.7599,3371,B04,AFT MARINA WAY
19890.5843,35694.681,42319,B01,BURGUNDY HILL
23521.4633,46932.589,46429,B02,BLK 856
35340.1263,40494.8078,67169,B11,BLK 101
27337.9899,32876.6625,40201,B03,CHELSEA GDN CONDO
27063.8046,29579.8346,10379,B03,BLK 25B
27499.19284,43310.49871,59029,B14,
30537.1012,38648.6074,54381,B05,BLK 443
42688.6651,38795.9377,98101,B01,LOYANG PT
14049.067,46599.4177,34031,B05,AFT LIM CHU KANG LANE 6
31014.4332,36456.3257,66019,B10,BEF BRADDELL RD
26446.2798,35583.5255,41151,B07,AFT SICC
32105.7289,35391.6632,61021,B05,AFT WOODLEIGH PK
40336.1584,33584.3808,84669,NIL,BLK 73
29711.8116,39098.1222,54009,NIL,ANG MO KIO INT
45072.4046,41334.7842,99129,B03,CHANGI VILLAGE HOTEL
28688.7681,44193.8807,59441,B01,NAVAL BASE PR SCH
27818.3974,31757.8598,9023,B02,ORCHARD STN
35643.90884,40212.94822,67739,NIL,AFT SENGKANG EAST DR
18950.3571,36724.2384,43701,B05,BLK 225
28587.5292,34867.3248,51031,B15,S'PORE POLO CLUB
40702.5978,37172.8097,76169,B01,BLK 248
43733.4624,39989.4753,98229,B07,HONEY WELL
35765.2201,42986.7164,65259,B02,PUNGGOL MRT STN
15913.623,34521.7396,21761,B01,BLK 143
27012.6765,29557.1363,10371,B04,BLK 129
17898.9381,40309.9428,44521,B01,BLK 280
36839.2811,31856.5102,92239,B02,BLK 45
6519.976597,34320.8592,26141,B07,SMARTY
23186.82,46722.5344,46281,B08,BLK 825
29997.916,30710.0645,4111,B01,CAPITOL BLDG
29611.18814,31161.56784,8041,B01,YMCA
32004.04917,43320.33821,B05,UNK,
30295.9643,36861.3628,53279,B04,KUO CHUAN PRESBY SCH
23378.8083,46567.4485,46669,B02,WOODLANDS PR SCH
35628.4678,41871.1721,65061,B13,BLK 298A
26171.66415,48255.12926,58341,B10,BLK 406
20783.4785,40455.288,44601,B01,BLK 413
15344.1383,37581.965,28169,B12,AFT HONG KAH FLYOVER
28095.941,34306.0496,51091,B04,OPP CATHOLIC JC
34116.2051,31430.9703,91059,B12,KATONG PK TWRS
22524.7177,29309.1933,16201,B15,BAROSSA GDNS
9696.341197,33025.828,24651,B04,KIAN JOO CAN FTY
40060.4518,35157.12376,84261,B04,ST. ANTHONY'S CANO SCH
22005.4335,30167.186,16109,NIL,THE ALPHA
27431.5465,39886.2118,56031,B23,BEF YIO CHU KANG RD
22473.49096,45843.9451,46351,B03,BEF WOODGROVE CONDO
23719.128,47589.1545,46469,B05,BLK 759
7962.666002,34592.1715,25151,B09,DAIMLERCHRYSLER LOGISTICS
27281.0526,45454.9796,57089,B14,BLK 713
31509.5921,37004.6766,66391,B02,NANYANG JC
35467.3296,31146.3384,92261,B05,OPP PLAYGROUND@BIG SPLASH
30678.5668,34167.0257,52451,B01,BLK 114
34649.532,32924.4045,82231,B11,OPP CITY PLAZA
25352.2997,44152.0433,48141,B02,OPP MANDAI CREMATORIUM \& COLUMBARIUM
32328.73204,37515.74255,66059,B03,BLK 257A
32419.29251,39682.60389,66529,B03,
21983.4184,43498.2523,48119,B04,BEF MANDAI RD
12907.1429,36533.1407,27341,B04,BLK 729
40798.572,39246.5374,77031,B11,AFT PASIR RIS CTRL
31321.8802,44383.3115,68149,B12,AFT AIRPORT PAX TER BLDG
20568.0937,40274.7301,44249,B05,BLK 174
41562.2351,33541.1693,94079,B22,BEDOK CAMP 2
38372.7729,38836.5052,74031,B33,AFT JLN SAM KONG SI
23274.3611,46710.9852,46289,B07,BLK 891C CP
29023.6146,29826.1821,6171,B03,OPP SUBORDINATE CT
19396.9144,42802.255,45051,B15,DIGILAND
14342.5264,36627.642,21429,B04,BLK 185
15070.80337,39607.24225,30021,B22,
41371.0807,35285.8321,96079,B04A,ITE REG CAMPUS
30797.6104,36140.4531,52069,B07,COMFORTDELGRO CORP LTD
31876.0058,34995.7084,61061,B02,BLK 148
14503.9084,34246.6607,21481,B05,BEF LOR TUKANG DUA
34130.2072,41433.0626,67361,B01,BLK 313B
35233.1882,33361.843,82033,B19,BLK 414
9140.3717,32036.8581,24451,B02,AFT S'PORE STEEL LTD
31611.2099,38450.8768,66271,B06,S'GOON GDN CIRCUS
26566.4396,49119.0851,58161,B06,BEF SEMBAWANG SHIPYARD G 3
20638.8258,37928.8142,43051,B13,OPP THE RAIL MALL
32038.83503,43298.68436,B06,UNK,
23538.441,28720.56,15199,B08,OPP CURRENCY HSE
33172.0737,31936.4876,80181,B03,KALLANG NETBALL CENTRE
32526.5348,34626.975,70109,B04,GULAB BLDG
12365.5922,38295.5084,31021,B08,JLN BAHAR POWER STN
30524.9569,41521.197,55081,B38,OPP SUNRISE GDNS
40011.0459,39721.624,77189,B02A,BLK 613
31603.5645,44889.6303,68151,B13,OPP BLK 1066
29337.4317,39492.4861,54049,B06,CT S'PORE
30537.8325,32095.8004,7419,B04,OPP VEERASAMY RD
19736.6664,37092.9698,43441,B04,OPP BLK 258
18855.15,42566.3472,45439,B01,OPP BLK 661
21375.1893,47002.4983,46111,B07,BLK 23
22159.67431,45688.87979,46629,B05,THE WOODGROVE
27373.90601,40159.24301,56049,B26,GREEN MEADOWS CONDO
20211.59732,39962.70782,44859,B08,MAYSPRINGS CONDO
25680.4693,47860.7446,NIL,B04,WOODLANDS AVE 10
21896.6042,30052.4803,16031,B21,OPP S'PORE SCIENCE PK II
24013.634,31136.3355,11441,B01,BLK 58
14745.4919,28916.2087,JURONG ISLAND,B10,JURONG ISLAND
39458.5452,37756.0764,75329,B01,POI CHING PR SCH
20953.3711,37137.3118,43029,B06,OPP THE HILLSIDE
20591.4822,40100.9185,44199,B02,BLK 171
31884.9154,37841.0383,66111,B03,CHUAN VIEW
42091.7412,37327.5094,76421,B03,OPP BLK 331
43144.5087,37778.0424,97041,B05,BALLOTA PK CONDO
40856.0312,34636.1178,85051,B07,AFT JLN CHEMPAKA KUNING
32025.2937,35081.7824,61011,B03,BLK 103
36067.0834,42574.4805,65089,B18,BLK 199C
34763.4921,38198.90499,64201,B05,
13251.3106,42733.1326,32031,B31,OPP AMA KENG RD
33300.7739,39685.8392,64481,B04,BET BLKS 930/931
36328.2594,32353.2312,83301,B02,AFT EAST COAST RD
17801.5162,38214.1056,43779,B09,AFT BT BATOK WEST AVE 2
24471.9149,31661.7323,11069,B10,QUEENSWAY SEC SCH
27527.6742,42250.3725,55289,B10,LP 94
12556.6625,34460.8357,23181,B10,AFT KIAN TECK RD
29326.6228,29387.4394,5189,B05,OPP SRI MARIAMMAN TP
15717.47309,34501.6952,21569,B02,OPP BLK 158
15995.50018,36507.46514,28591,B05,OPP BLK 481
27627.1556,31110.257,13141,B01,AFT ZION FULL GOSPEL CH
39796.1271,37526.4905,75129,B05,DARUL GHUFRAN MQUE
14200.99172,39207.76284,31199,B25,
12968.26927,40689.15234,34109,NIL,AFT LIM CHU KANG RD
12928.68395,40711.71658,34101,NIL,AFT OLD LIM CHU KANG RD
26949.07679,31435.76893,13189,B06,BEF ONE TREE HILL
30093.78731,31474.19593,7518,B05,FORTUNE CTR
30138.48115,31529.36477,7517,B07,OPP BURLINGTON SQ
28393.207,45016.7631,59619,B02,YISHUN POLYCLINIC
28378.00172,45117.01844,59611,B01,OPP YISHUN POLYCLINIC
21360.00949,33588.00393,12059,B06,OPP PINE GR CONDO
22252.9346,29487.1608,16229,B04,FORMER HAW PAR VILLA
11639.844,33548.3279,23201,B03,OPP SHIMANO PTE LTD
11574.6996,33530.1084,23209,B04,AFT SHIMANO PTE LTD
30978.92096,29508.461,3509,B03,MARINA BAY SANDS HOTEL
30837.069,29298.044,3519,B04,OPP MARINA BAY SANDS MICE
30418.2307,29199.7185,3391,0,MARINA BAY FINANCIAL CTR
30857.9919,29383.34278,3511,B03,MARINA BAY SANDS - MICE
30198.283,29339.7819,3381,B01,THE SAIL
25660.02737,30999.78994,10469,B04,BEF MARGARET DRIVE
30203.7599,29620.4172,3019,B02,OUE BAYFRONT
12758.63881,34185.97282,22161,B01,OPP OVERSEAS TEXTILE INDUSTRIAL
31534.52888,41219.63669,67029,B31,
12759.15049,34640.65259,22171,B03,AMTEK
12793.83638,34697.20686,22179,B04,BEF SECURA
20946.58899,31124.81799,16149,B22,NUS FAC OF ARCHITECTURE
16733.32799,36691.28859,28471,B04,OPP BLK 311
28515.95531,38627.40932,54629,B14,OPP BLK 223
18480.6465,36895.10701,43391,B03,BT BATOK CC
11917.30503,35688.47674,27149,NIL,JUYING PR SCH
28118.92351,48606.03384,58079,B34,OPP PRISON TRG SCH
37818.83101,32287.16,93011,B11,OPP NEPTUNE CT
41005.312,38878.806,77351,B04,BLK 562
36121.076,41469.19701,67221,B08,BLK 153
34087.27423,39639.75037,64351,B07,OPP MONTFORT SCH
32507.33369,37732.62749,63361,B01,OPP S'GOON SWIM CPLX
41115.14701,34299.07799,85041,B05,MAN FATT LAM TP
39675.99099,33002.496,94021,B09,CHAI CHEE SEC SCH
29750.222,37488.663,53249,B05,BLK 210
17697.31999,36889.97199,43349,B05,OPP PRINCESS E PR SCH
20467.37437,31564.11701,17031,B05,KENT RIDGE SEC SCH
24338.47935,31273.06146,11051,B07,OPP QUEENSTOWN POLYCLINIC
39288.95608,39931.98726,77291,B01,
22573.67,31430.22101,18111,B02,FAIRFIELD METH PR SCH
19261.61428,33632.58201,20031,B20,FABER HILLS CONDO
28492.92207,38664.92647,54621,B13,BLK 223
20909.55901,31144.30401,16141,B23,TENTERA DIRAJA MQUE
34341.3981,35145.76841,71011,B01,AFT PAYA LEBAR RD
18513.00501,36969.54001,43399,B04,OPP BLK 120
15418.55503,33713.7293,21049,B02,BEF JLN TERUSAN
41739.08701,38881.34101,78171,B01,BLK 108
36092.68201,41454.97601,67229,B07,BLK 146A
29847.17499,37575.58699,53241,B06,OPP BLK 217
21717.67569,46706.48618,46071,B06,BLK 137
37798.551,32249.59099,93019,B12,NEPTUNE CT
21836.42471,47288.02709,46179,B03,BLK 18
30425.75699,37948.791,54601,B01,TOWNSVILLE PRI SCH
13093.54001,36392.71,27331,B02,GEK POH VILLE
42050.10903,40025.82251,78251,NIL,LIGHTHOUSE
42036.41643,40003.97588,78259,NIL,OPP LIGHTHOUSE
32412.36531,41240.57221,67281,B02,
19262.30999,33694.92801,20039,B19,OPP FABER HILLS CONDO
31681.50582,34607.4421,60081,B02,ST ANDREW'S JNR SCH
22588.648,30578.41411,15131,B02,KENT RIDGE STN
29978.40306,39027.47045,54269,B16,OPP ANG MO KIO STN
22692.94371,33395.70737,11299,B18,OPP COLD STORAGE JELITA
18765.88137,38593.30367,43641,B04,OPP HOMETEAMNS
35334.39562,40456.16561,67161,B12,OPP BLK 101
36636.0808,42361.06374,65279,B07,BET BLK 187/188
42301.61128,38556.26822,78191,B05,AFT BLK 182
34301.74029,37610.65386,63271,B03,BLK 239
23671.38708,32776.73594,11269,B12,OPP HOLLAND VILLAGE
23669.94846,32729.13798,11261,B11,HOLLAND VILLAGE
15543.91801,35998.46,21661,B11,YUAN CHING SEC SCH
13927.0392,35550.0275,N2801,B29,OPP BOON LAY STN
32572.94982,40107.86583,66471,B02,BEF YIO CHU KANG RD
32572.67512,40069.1601,66479,B01,AFT YIO CHU KANG RD
20547.65621,46728.4784,46051,B39,OPP CHARTERED SEMI-CONDUCTOR BLDG
26795.4842,48274.9383,58489,B01,WELLINGTON PR SCH
18274.49433,34166.4252,28229,B06,GERMAN CTR
21506.5573,31272.927,18329,B08,STAFF CLUB
30821.52899,36139.317,52069,B07,
33225.4599,36788.5414,62049,B14,AFT PAYA LEBAR CRES
22692.80112,30349.32981,15189,B02,DNV TECHNOLOGY CTR
34433.80982,33697.88425,81109,B05,OPP CISCO CTR
20347.74794,40080.8486,44739,NIL,BLK 180
23897.099,45960.26851,47511,B03,BLK 554
28510.67895,37086.17427,53299,B02,BLK314
29189.79106,45012.71156,59631,NIL,OPP BLK 445
40091.44824,39599.17757,78049,NIL,BLK 612
21140.401,32248.38501,17099,B18,AFT DOVER RD
22225.0959,31098.8588,18309,B04,BLK S17
29180.05457,44664.28711,59579,B03A,NORTHBROOKS SEC SCH
18267.49574,34274.90903,28309,B06A,INTL BUSINESS PK
36216.58189,42926.07948,65099,B20,BLK 604A
42187.95813,40076.28512,78261,NIL,UNIT 169
32089.21076,39699.279,66509,NIL,BLK 546
25391.92351,47618.05157,47621,B13,FLEXTRONICS
18233.4454,34141.27931,20271,B05,OPP GERMAN CTR
37208.2974,31927.53967,92229,NIL,BLK 53
35084.97611,42980.22037,65149,B01,SOO TECK STN
41773.48773,39950.89783,78099,NIL,AFT LOYANG GDNS
19599.74999,33228.82799,20021,B18,HONG LEONG SHOP CTR
17649.56663,35233.00235,28301,B01,
23422.83901,45534.90399,46989,B14,OPP BLK 540
31464.0188,39107.6306,66231,B03,BEF HUDDINGTON AVE
28236.8245,45594.2666,59073,B10,AFT NORTHPOINT SHOP CTR
28429.15182,37147.01541,53291,B01,SHUNFU MART
20327.19422,40072.89232,44731,NIL,OPP BLK 180
31903.7362,39479.61906,66599,NIL,KLA TENCOR
37078.807,33718.5365,83063,B07,THE BUDDHIST UNION
22554.42842,30880.55163,18071,B06,NUH
17500.17632,34983.66152,28249,B10,JURONG EAST LIB
14945.05526,36202.55717,21231,B13,BLK 203
14518.3016,33826.6269,NIL,B11,JALAN AHMAD IBRAHIM
20684.934,41010.9698,44611,B02,BLK 516
17206.02995,36283.79492,28291,B21,BLK 303
15133.9734,33962.8196,NIL,B10,JALAN AHMAD IBRAHIM
17251.70332,35131.00545,28251,B13,S'PORE SCIENCE CTR
41941.24001,35320.90801,96039,B08,
28936.62762,33730.09451,50031,B05,OPP NOVENA CH
41885.94401,35432.459,96091,B01,
19819.7831,40771.8512,44809,B04,BLK 628
19607.87709,34842.0626,28701,B01,AFT OLD TOH TUCK RD
41912.226,35350.05599,96031,B07,
14944.81859,36017.35173,21229,B12,OPP S'PORE AEROSPACE MFG
25937.48761,31019.15302,10471,B01,BEF TANGLIN ROAD
18652.93161,35405.29821,28669,B08,JURONG EAST WAREHSE
14540.68806,35987.01535,21699,B28,JURONG FIRE STN
19567.02208,35311.81772,28691,B01,WANG-FU IND PTE LTD
41852.47399,35431.18199,96099,B02,
17879.48572,34676.65412,28231,B09,JURONG TOWN HALL
14837.68901,36660.739,21719,B15,CORPORATION ROAD
10844.669,33481.56501,23369,B04,
25586.03073,31022.61133,10461,B03,AFT MARGARET DRIVE
35112.73915,42931.95813,65141,B02,SOO TECK STN
35245.60519,42735.63315,65331,NIL,OPP BLK 268D
18153.43508,33546.49182,20259,B02,C'WEALTH SEC SCH
32471.4458,33178.3657,80301,B01,BEF BLK 19
33001.86099,33047.08981,80269,B01,BEF SIMS AVE
19765.80681,35068.11917,28109,B04,SMRT ULU PANDAN DEPOT
32384.1056,33024.1766,80319,B04,GEYLANG WEST CC
32339.9062,33526.6265,80291,B03,BLK 82
32411.4955,33287.1007,80309,B02,AFT GEYLANG WEST CC
33277.3825,32779.5319,80089,B08,BEF LOR 18 GEYLANG
32367.857,32966.5849,80311,B03,BLK 3A
32297.5522,33544.7181,80299,B04,OPP BLK 82
33124.2703,33149.9535,80289,INT,SIMS PL TER
33418.36,33155.80201,81089,B04,ALJUNIED MRT
33381.414,33176.054,81081,B03,OPP ALJUNIED MRT
31333.49181,32207.83263,1319,B02,LAVENDER MRT
31445.8181,32226.18246,1339,B04,BEF CRAWFORD BRIDGE
31365.53686,32392.59515,7371,B01,AFT KALLANG RD
32883.5808,31467.4462,80171,B04,CP F
32870.00259,31438.7105,80179,B04,OPP CP F
33723.2702,31739.2659,91099,B09,BEF WILKINSON RD
33680.2696,31736.7305,91091,B08,BEF KG KAYU RD
33782.0199,31291.3018,91081,B02,FORT GDNS
33812.3499,31275.0364,91089,B01,OPP FORT GDNS
30907.56075,28610.61983,3339,B05,OPP MARINA CITY PK
31062.23432,28784.82682,3331,B05,MARINA CITY PK
33989.18571,41665.28615,67379,B02,OPP BLK 313 CP
33987.32418,41610.58105,67371,B01,BLK 313 CP
15695.21935,32608.16805,21089,B01,BEF JLN BUROH
39664.88004,37911.89829,75269,B01,OPP BLKS 710/713
27530.64699,43475.86199,59021,B13,
38939.18629,37677.94282,UNK,UNK,UNK
20685.77971,37648.46195,43821,B03,OPP SYMPHONY HTS
35284.72399,40160.66355,67729,NIL,BEF PUNGGOL RD
29050.61614,32595.09202,40021,B05,AFT POSBANK
32144.46351,41437.26399,68019,B08,AFT JLN KAYU
43051.926,37440.8213,97031,B03,JLN BENA
34841.39347,40238.81825,67711,NIL,BEF SENGKANG FIRE STN
13185.59001,35515.61901,22511,B04,BLK 658C
42641.25927,38009.98038,98301,B01,
46769.31902,39875.9548,95181,NIL,MENLO WORLDWIDE
39920.49489,38037.36012,76541,NIL,CITYLIFE@TAMPINES
35575.55752,40240.72446,67731,NIL,BEF SENGKANG EAST DR
35744.00496,39614.49087,62261,NIL,OPP S'GOON SEC SCH
42619.88731,38001.37427,98309,B02,CARISSA PK
32610.3803,41397.5781,67499,B05,BEF FERNVALE LANE
33762.48341,32179.87354,81179,B02,BLK 22
42665.62419,34916.64091,96329,B01,DHL
20698.43344,38305.94882,43069,B12,AFT DAIRY FARM RD
47078.73049,39384.31562,95169,NIL,AFT CHANGI FERRY RD
43210.27362,37121.66407,97301,B01,AGILITY
43247.99801,35014.2134,96341,B06,AFT SUNNY METAL & ENGRG
16213.37217,36262.86864,28361,B19,JURONG LAKE
32687.81653,31547.87817,80199,B02,S'PORE INDOOR STADIUM
42194.22635,35003.3574,96319,NIL,YUSEN LOGISTICS
43707.72863,38070.17942,97321,B01,AFT COMPASS GREEN
32275.82438,36952.43809,66009,NIL,SERANGOON INT
46706.92568,40074.37041,95189,NIL,EXPEDITORS
43788.22088,37565.6413,97331,B05,BEF CHANGI PRISON CPLX
34278.886,41435.3492,67581,NIL,BLK 319A
31076.89195,43046.89184,68129,B05,AFT WEST CAMP RD
31735.43325,43100.50335,68089,NIL,AFT ROLLS ROYCE PTE LTD
42963.46048,34832.50121,96331,B04,PREMIER
34343.9506,40317.9146,67621,B02,OPP BLK 558
31768.3275,43078.35345,68081,NIL,BEF ROLLS ROYCE PTE LTD
42191.62969,35033.4798,96311,NIL,OPP YUSEN LOGISTICS
42824.78831,35423.42168,96361,NIL,AFT AKZONOBEL
34896.40131,40189.25673,67719,NIL,OPP SENGKANG FIRE STN
36407.41414,41201.29027,67661,NIL,OPP 178A
36218.81139,41528.59121,67671,NIL,BLK 156A CP
23916.81222,34875.37828,42019,B26,OPP SIXTH AVE CTR
39950.81947,38055.88351,76549,NIL,OPP CITYLIFE@TAMPINES
20704.15701,41017.66001,44619,B01,BLK 506
31060.55709,43014.97883,68121,B06,BEF WEST CAMP RD
30442.63626,45422.12726,68171,B12,BEF YISHUN AVE 1
30474.75637,45419.70962,68179,B11,AFT YISHUN AVE 1
42823.531,35171.2095,96371,NIL,STANDARD CHARTERED BANK
31549.96512,42922.7859,68109,B03,OPP ROLLS ROYCE PTE LTD
35065.18281,42709.06715,65431,NIL,TWIN WATERFALLS
35006.9615,42615.53223,65439,NIL,AFT TPE
19677.08217,32239.22889,17339,B22,BLK 518
20035.3409,45219.8209,45139,B30,KRANJI STN
29512.52001,30369.76151,4219,B02,OPP CLARKE QUAY
29529.44658,30316.63348,4211,B01,CLARKE QUAY
38528.71058,36843.94925,75251,B02,OPP TROPICA CONDO
34879.75477,35634.77076,71069,B01,AFT AIRPORT RD
33478.88255,36209.04833,62021,B09,
33501.71611,36256.7991,62029,B10,PAYA LEBAR GDNS
